cell_id	donor_id	C1	C2	C3	scaled_age	sex	scaled_log_nUMI	percent_mito	gPC1	gPC2	gPC3	gPC4	gPC5	ePC1	ePC2	ePC3	ePC4	ePC5
cell_000124	donor_003	0.7861873039387054	2.5028493319708476	0.28895810688797136	0.123605	F	-3.699933	0.033198	0.028912	-0.017309	-0.008541	0.027402	0.032501	-0.414498	-1.674185	0.167056	0.426377	0.546055
cell_000125	donor_003	-0.49698432504237416	-0.5717118183389691	-0.6608418441840843	0.123605	F	-0.449407	0.035271	0.028912	-0.017309	-0.008541	0.027402	0.032501	1.216033	0.820456	-0.942427	1.458326	-2.080077
cell_000126	donor_003	0.10941984971849134	-1.3091692633987715	-0.17914720196347264	0.123605	F	-0.735989	0.026104	0.028912	-0.017309	-0.008541	0.027402	0.032501	0.893877	-0.003251	0.329107	-0.228109	0.908587
cell_000127	donor_003	1.5409553349800709	-1.105608481608412	0.4124024950919605	0.123605	F	-0.900465	0.03071	0.028912	-0.017309	-0.008541	0.027402	0.032501	2.021506	-0.200233	-0.378537	0.558431	-0.50036
cell_000128	donor_003	-1.115228697028733	-0.8369682247255833	2.349773237327324	0.123605	F	0.024564	0.041208	0.028912	-0.017309	-0.008541	0.027402	0.032501	1.477746	1.867171	1.928485	2.866322	1.758373
cell_000129	donor_003	0.7597114552221951	0.623682144759265	-0.10913201336924996	0.123605	F	-1.023208	0.04509	0.028912	-0.017309	-0.008541	0.027402	0.032501	-1.085274	0.727337	-0.385034	0.285394	1.779439
cell_000130	donor_003	-0.13375907686243252	1.0714977427863372	1.1164305637962888	0.123605	F	0.533952	0.003669	0.028912	-0.017309	-0.008541	0.027402	0.032501	0.266054	1.095653	0.434985	-0.934963	-0.263052
cell_000131	donor_003	-0.2734137076187343	-0.7389319512127164	1.5431531506643705	0.123605	F	0.90197	0.053886	0.028912	-0.017309	-0.008541	0.027402	0.032501	-0.763088	-1.8968	0.246082	0.141396	-0.935844
cell_000132	donor_003	0.5983561347169809	0.22939076856476917	-0.9734044627147941	0.123605	F	-1.042754	0.043584	0.028912	-0.017309	-0.008541	0.027402	0.032501	1.310617	0.712471	-0.766332	1.863147	1.36452
cell_000133	donor_003	-0.8034481860875532	-1.484564619499945	-1.3290098932336145	0.123605	F	2.020161	0.033417	0.028912	-0.017309	-0.008541	0.027402	0.032501	0.553833	0.658408	-0.493748	-1.929704	0.105177
cell_000134	donor_003	2.1711440757369576	-0.7375810100416023	0.010914161446762312	0.123605	F	0.242115	0.055641	0.028912	-0.017309	-0.008541	0.027402	0.032501	0.165171	-1.951789	-1.045681	-1.215172	0.017065
cell_000135	donor_004	-0.481763717305425	0.27502296229041484	-0.10882738155113468	1.253713	F	0.780365	0.000747	0.020916	-0.043424	-0.005042	-0.008752	0.011182	-1.356748	0.734028	-0.308082	0.210368	-0.571865
cell_000136	donor_004	-1.9099170736099416	1.2758985487479022	1.023393770540729	1.253713	F	-1.214537	0.059326	0.020916	-0.043424	-0.005042	-0.008752	0.011182	-0.063368	0.960866	1.419543	-0.39668	-0.125605
cell_000137	donor_004	1.280140094168748	-0.9288856646138245	-1.387530898746471	1.253713	F	-2.094206	0.037393	0.020916	-0.043424	-0.005042	-0.008752	0.011182	-0.737299	-0.755069	1.485225	0.087143	1.97053
cell_000138	donor_004	2.9764445259880015	-1.4624981010361058	0.5754158917460349	1.253713	F	-0.1657	0.032016	0.020916	-0.043424	-0.005042	-0.008752	0.011182	0.498566	-0.790644	0.138851	-0.993508	-0.459829
cell_000139	donor_004	-0.8436107418342661	-0.9119039946629997	1.28848446636479	1.253713	F	-0.08236	0.015237	0.020916	-0.043424	-0.005042	-0.008752	0.011182	-1.103603	1.238025	-0.189983	-0.526066	0.0489
cell_000140	donor_004	-1.3086361757002218	1.4481015275698803	0.10509428081685901	1.253713	F	-0.831543	0.008032	0.020916	-0.043424	-0.005042	-0.008752	0.011182	-0.414966	-1.017522	-1.838294	0.281558	-0.170064
cell_000141	donor_004	1.966984172880713	0.0062176587075870185	-0.02998729791876148	1.253713	F	0.346339	0.03141	0.020916	-0.043424	-0.005042	-0.008752	0.011182	1.132111	-1.019375	-0.731073	-0.671328	-0.518093
cell_000142	donor_004	0.8061430040496195	0.08353676048112195	0.599175134578085	1.253713	F	1.250903	0.066628	0.020916	-0.043424	-0.005042	-0.008752	0.011182	-0.498552	-0.675559	-0.551392	1.530248	-0.510423
cell_000143	donor_004	0.9308798533844146	-2.4787307860623935	-1.932572292010326	1.253713	F	-0.592636	0.032276	0.020916	-0.043424	-0.005042	-0.008752	0.011182	0.4871	-0.104533	0.57365	-0.170998	0.364371
cell_000144	donor_004	0.38737065322372566	-1.408789890159381	0.18936600702171869	1.253713	F	-1.078627	0.033856	0.020916	-0.043424	-0.005042	-0.008752	0.011182	-1.08099	-0.230824	1.660673	-0.407633	0.700418
cell_000145	donor_004	-0.5015776872957313	-0.994848472382469	-2.1912441637009903	1.253713	F	-1.046049	0.009892	0.020916	-0.043424	-0.005042	-0.008752	0.011182	0.433891	-1.282121	1.097806	-1.175567	0.569717
cell_000146	donor_004	1.032454841895327	-0.2140230102855386	-1.2808519670118896	1.253713	F	0.055663	0.043154	0.020916	-0.043424	-0.005042	-0.008752	0.011182	-1.150988	0.743421	-0.111111	-0.738181	0.631616
cell_000147	donor_004	-1.2033645110519184	-0.6938234541936055	1.087223263066587	1.253713	F	0.098174	0.015516	0.020916	-0.043424	-0.005042	-0.008752	0.011182	-1.456396	0.460402	-0.343179	0.711506	1.238374
cell_000148	donor_004	2.503300329098648	2.5985396609034885	-0.8797916187882737	1.253713	F	1.879588	0.032924	0.020916	-0.043424	-0.005042	-0.008752	0.011182	-1.742176	-0.131978	0.534589	2.429273	-1.993972
cell_000149	donor_004	0.25661074944437773	-1.8093021119644432	0.05112913230501102	1.253713	F	1.641002	0.073427	0.020916	-0.043424	-0.005042	-0.008752	0.011182	0.368659	-1.204809	0.199108	-1.160411	-1.216924
cell_000150	donor_004	-0.7931973990703555	-0.6980258876356904	0.055601109465844706	1.253713	F	-0.268463	0.010477	0.020916	-0.043424	-0.005042	-0.008752	0.011182	0.093745	0.375491	-1.555843	0.855247	-0.095636
cell_000151	donor_004	1.0562769010152069	0.5523024077951529	-0.5036156729729981	1.253713	F	0.938434	0.0371	0.020916	-0.043424	-0.005042	-0.008752	0.011182	-0.590532	-2.204229	-0.117492	-0.070875	-0.935402
cell_000152	donor_004	0.4115145974121187	-0.7974406872305824	0.9347211996965826	1.253713	F	0.824939	0.011748	0.020916	-0.043424	-0.005042	-0.008752	0.011182	-0.210937	0.930747	0.386427	-0.76846	-0.102183
cell_000153	donor_004	0.7303473256931459	-0.5236682762408446	0.07842088181393132	1.253713	F	0.439931	0.014759	0.020916	-0.043424	-0.005042	-0.008752	0.011182	-0.671036	-0.026022	0.102152	0.427787	0.28446
cell_000154	donor_004	-1.3598654311785445	0.37284834909965614	0.6528538399533347	1.253713	F	-0.776846	0.013354	0.020916	-0.043424	-0.005042	-0.008752	0.011182	-0.443139	0.365132	-1.937991	0.05252	2.261691
cell_000155	donor_004	0.5121182982383332	-0.30937658751967134	0.26360926619521086	1.253713	F	-2.004543	0.031697	0.020916	-0.043424	-0.005042	-0.008752	0.011182	-0.772339	0.805371	0.758801	0.428019	0.796781
cell_000156	donor_004	-0.10226670352258203	0.01972188568664657	-0.9459585545258259	1.253713	F	0.153856	0.023049	0.020916	-0.043424	-0.005042	-0.008752	0.011182	-0.277155	0.568732	1.941359	-1.218454	-0.531589
cell_000157	donor_004	0.5697965008893874	1.044162129090685	0.17816275620789335	1.253713	F	0.516926	0.074392	0.020916	-0.043424	-0.005042	-0.008752	0.011182	-0.084207	0.444087	-1.267017	0.439481	-0.410852
cell_000158	donor_004	0.6631900471732299	0.3686794359853949	0.7087235015598154	1.253713	F	-0.33437	0.040108	0.020916	-0.043424	-0.005042	-0.008752	0.011182	-0.756387	0.974265	-0.032981	0.262227	0.045799
cell_000159	donor_004	0.5877882314266822	-3.062040458480398	0.9162513628039288	1.253713	F	-1.067857	0.052848	0.020916	-0.043424	-0.005042	-0.008752	0.011182	-1.926391	0.159706	1.57386	-1.22396	-1.442088
cell_000160	donor_004	-1.5047777307486512	-1.024299934983528	1.9288419061293003	1.253713	F	-1.739668	0.027649	0.020916	-0.043424	-0.005042	-0.008752	0.011182	-0.417989	-0.304935	0.661886	1.903485	1.204355
cell_000161	donor_004	0.16400345190154186	1.2428552173722034	0.33629208961363133	1.253713	F	-0.634628	0.029481	0.020916	-0.043424	-0.005042	-0.008752	0.011182	0.564417	-0.779999	0.149024	1.590224	1.120649
cell_000162	donor_004	0.025876634746630774	-1.611331358281799	0.1966951301290971	1.253713	F	2.1045	0.03652	0.020916	-0.043424	-0.005042	-0.008752	0.011182	-0.126305	-0.224438	-0.07737	0.674739	-0.37587
cell_000163	donor_004	1.03191734240543	-1.0146029272600838	0.42452750248909926	1.253713	F	-1.634626	0.027255	0.020916	-0.043424	-0.005042	-0.008752	0.011182	0.084057	-1.1463	0.703951	0.518627	0.665645
cell_000164	donor_004	-0.20697948543553274	1.8911959548679085	0.6654581901766927	1.253713	F	0.024174	0.029702	0.020916	-0.043424	-0.005042	-0.008752	0.011182	-1.334889	-1.356142	0.524356	-0.94781	0.176331
cell_000165	donor_004	-0.01913494094000282	2.272036894695919	-0.3397210117159231	1.253713	F	-0.747209	0.042355	0.020916	-0.043424	-0.005042	-0.008752	0.011182	-0.78503	0.740484	0.784253	-2.073335	0.875212
cell_000166	donor_004	1.6408863188642533	-0.03561443317039585	0.5000489190755563	1.253713	F	-0.704163	0.06055	0.020916	-0.043424	-0.005042	-0.008752	0.011182	-0.934921	1.043842	1.577326	1.225989	0.651956
cell_000167	donor_004	-0.37946574803352734	-2.627839941702286	-0.2646652858948631	1.253713	F	-1.161708	0.053797	0.020916	-0.043424	-0.005042	-0.008752	0.011182	0.445533	-2.477797	0.881309	-0.442513	0.391612
cell_000168	donor_004	-0.3100820571274096	0.9446362958081862	1.062471295960582	1.253713	F	0.053818	0.047384	0.020916	-0.043424	-0.005042	-0.008752	0.011182	-0.152766	0.050115	0.493157	-0.598387	0.669929
cell_000169	donor_004	1.6113600526022027	2.3003403171409085	-0.38363397373193797	1.253713	F	-0.055139	0.017439	0.020916	-0.043424	-0.005042	-0.008752	0.011182	-2.000982	0.631062	-0.527553	0.212828	-0.655702
cell_000170	donor_004	0.414449525679039	-1.4774264222169142	0.5999198729021562	1.253713	F	0.369851	0.055688	0.020916	-0.043424	-0.005042	-0.008752	0.011182	0.206909	-0.520665	1.729064	-0.032229	0.479913
cell_000171	donor_004	1.3736735715493156	-1.774539491371912	-1.1678268088778454	1.253713	F	-1.104494	0.03624	0.020916	-0.043424	-0.005042	-0.008752	0.011182	0.68484	0.985828	-1.196907	-1.290746	1.14247
cell_000172	donor_004	0.6665371609685542	-0.007331031888632843	0.9503002607318216	1.253713	F	-0.580054	0.035145	0.020916	-0.043424	-0.005042	-0.008752	0.011182	-0.433195	0.080974	-2.655898	-0.708795	0.322398
cell_000173	donor_005	0.030399085949571605	-0.37499603609021825	-0.6963228029980203	-1.430292	F	0.052439	0.044714	-0.022838	-0.006104	-0.018042	-0.020843	0.008054	-0.799288	0.660001	0.99053	1.609436	0.55331
cell_000174	donor_005	-0.7563745944787659	1.1998699222651668	-0.02515605141269835	-1.430292	F	-0.075089	0.016207	-0.022838	-0.006104	-0.018042	-0.020843	0.008054	-0.831609	-1.194353	-0.058524	-1.653555	0.618799
cell_000175	donor_005	1.5779781673725655	0.18892079178623725	0.20323645134020019	-1.430292	F	0.770532	0.024303	-0.022838	-0.006104	-0.018042	-0.020843	0.008054	-0.183541	0.221582	-0.676925	0.435938	0.812338
cell_000176	donor_005	2.0755109816417288	0.09915243740894643	1.6518011946015096	-1.430292	F	1.745813	0.015659	-0.022838	-0.006104	-0.018042	-0.020843	0.008054	-0.098162	0.610362	1.20967	0.998892	-1.845138
cell_000177	donor_005	-0.8784684339814379	-0.2844042753453397	-0.442403918413491	-1.430292	F	-0.203175	0.003607	-0.022838	-0.006104	-0.018042	-0.020843	0.008054	0.245519	0.484248	-0.678685	-1.23268	0.304958
cell_000178	donor_005	-0.27031975975976585	-2.0019333203990026	0.6254796853225869	-1.430292	F	0.802164	0.060643	-0.022838	-0.006104	-0.018042	-0.020843	0.008054	0.096747	-1.903487	-0.235146	1.045377	-0.60722
cell_000179	donor_005	0.12453683699332353	-0.7070939609624592	-1.427707060311565	-1.430292	F	-0.468398	0.043304	-0.022838	-0.006104	-0.018042	-0.020843	0.008054	-1.547887	-1.851591	0.86553	0.551803	0.043575
cell_000180	donor_005	1.351412389519024	0.843432158615547	0.14422849241825272	-1.430292	F	-0.533089	0.022347	-0.022838	-0.006104	-0.018042	-0.020843	0.008054	-0.651545	-2.688632	-1.12611	1.515478	0.355494
cell_000181	donor_005	1.0834234532923606	1.733966452734949	-0.1474619644000152	-1.430292	F	-1.761151	0.012075	-0.022838	-0.006104	-0.018042	-0.020843	0.008054	-1.434911	1.822368	0.377346	-0.075096	-0.465574
cell_000182	donor_005	1.0828504829012076	-1.563604414128816	-0.501241914988328	-1.430292	F	0.587018	0.051281	-0.022838	-0.006104	-0.018042	-0.020843	0.008054	-1.934182	0.366274	-1.979176	-1.895943	-0.985798
cell_000183	donor_005	0.1430990654810126	-0.9882861095394513	-2.1388499571742265	-1.430292	F	-0.12319	0.039224	-0.022838	-0.006104	-0.018042	-0.020843	0.008054	-0.129891	-1.079766	1.78337	0.289835	0.496296
cell_000184	donor_005	0.004519510390137933	-0.21583923914498546	0.17214585365840848	-1.430292	F	0.558477	0.053593	-0.022838	-0.006104	-0.018042	-0.020843	0.008054	0.734008	0.426619	0.752114	-2.344252	-0.849981
cell_000185	donor_005	0.06394194152597782	0.5395227804630515	1.3207164044376847	-1.430292	F	2.266782	0.035568	-0.022838	-0.006104	-0.018042	-0.020843	0.008054	-0.054989	-0.776547	0.742394	-1.214355	-0.719097
cell_000186	donor_005	-1.4729790805154739	-1.1847825908830945	-0.7947481250217788	-1.430292	F	0.165773	0.012543	-0.022838	-0.006104	-0.018042	-0.020843	0.008054	0.319135	0.521827	0.349415	-0.161126	1.106543
cell_000187	donor_005	0.6078373192546309	-0.31866163216160054	-0.39883199856479606	-1.430292	F	-1.452485	0.012597	-0.022838	-0.006104	-0.018042	-0.020843	0.008054	0.392182	0.324607	0.933971	-0.829286	0.101418
cell_000188	donor_005	0.47453933532600245	1.7703204878956809	-0.7031688746095143	-1.430292	F	0.71046	0.019121	-0.022838	-0.006104	-0.018042	-0.020843	0.008054	-0.971657	-1.937622	1.471779	1.410153	0.164736
cell_000189	donor_005	-1.1701844739897866	0.6805590787053104	-1.3474710205004465	-1.430292	F	-0.465712	0.004694	-0.022838	-0.006104	-0.018042	-0.020843	0.008054	-0.216884	-0.16346	0.321095	-0.060225	-0.660839
cell_000190	donor_005	-0.7019175852196681	0.9857941107532375	-0.4476733018994505	-1.430292	F	0.766355	0.046751	-0.022838	-0.006104	-0.018042	-0.020843	0.008054	-1.346385	0.711389	-1.075221	0.875821	-0.078201
cell_000191	donor_005	0.33562281371836183	1.4687570239375147	-0.8497663168404567	-1.430292	F	-1.041017	0.045009	-0.022838	-0.006104	-0.018042	-0.020843	0.008054	-0.255279	0.501951	-0.396752	-0.845402	1.013155
cell_000192	donor_005	0.14948383526942646	0.10927795322312153	-0.7058546114378568	-1.430292	F	-1.072177	0.039585	-0.022838	-0.006104	-0.018042	-0.020843	0.008054	0.034853	0.338899	0.818113	0.452626	1.416775
cell_000193	donor_005	-0.4864160278329659	-2.2104460570846185	0.9546416130054715	-1.430292	F	0.160366	0.050652	-0.022838	-0.006104	-0.018042	-0.020843	0.008054	-2.762861	2.086612	-0.296499	0.08871	2.670954
cell_000194	donor_005	1.868346001696002	1.3861539713107127	-1.4328028027192692	-1.430292	F	-0.334177	0.068794	-0.022838	-0.006104	-0.018042	-0.020843	0.008054	0.5015	-1.621147	-1.540205	-1.004265	-0.985148
cell_000195	donor_005	0.5792086497031476	0.07357508156115655	0.6354980771673852	-1.430292	F	0.093559	0.024936	-0.022838	-0.006104	-0.018042	-0.020843	0.008054	0.411198	0.300748	0.732196	0.063031	0.474869
cell_000196	donor_005	1.031627221299185	-1.7768293565174516	1.1130393164462193	-1.430292	F	0.120079	0.023045	-0.022838	-0.006104	-0.018042	-0.020843	0.008054	0.494435	2.348776	0.935743	1.893209	-1.024478
cell_000197	donor_005	0.24021772021254678	0.7274051838544138	0.2730511838344269	-1.430292	F	1.152035	0.043524	-0.022838	-0.006104	-0.018042	-0.020843	0.008054	0.979819	-0.446666	-2.075061	-0.151935	1.1321
cell_000198	donor_005	0.8818480118526444	0.8267317665694609	-1.2801104001469228	-1.430292	F	-0.663888	0.025074	-0.022838	-0.006104	-0.018042	-0.020843	0.008054	1.613205	-0.049582	-0.821315	-1.477198	0.437822
cell_000199	donor_005	-0.5782876148004723	-0.6221814402186254	-1.3709272571019795	-1.430292	F	0.175404	0.049462	-0.022838	-0.006104	-0.018042	-0.020843	0.008054	-0.911843	-0.28727	0.661718	-0.534867	-1.830522
cell_000200	donor_005	-0.3644647571908167	-0.34498726013153536	0.10958366724089035	-1.430292	F	0.256347	0.047681	-0.022838	-0.006104	-0.018042	-0.020843	0.008054	0.174193	0.471337	1.164812	0.986652	-0.190748
cell_000201	donor_005	-0.5415295275101502	1.001526076933739	1.6482174198954394	-1.430292	F	0.528884	0.024543	-0.022838	-0.006104	-0.018042	-0.020843	0.008054	0.845054	-0.262426	-0.362242	0.705695	0.503829
cell_000202	donor_005	0.6309798862118515	0.32986672743968104	0.16201202594220046	-1.430292	F	-0.482916	0.033932	-0.022838	-0.006104	-0.018042	-0.020843	0.008054	0.073459	-1.29489	-0.43091	-0.845715	1.195411
cell_000203	donor_005	3.5683344701703907	0.5643908936312604	-0.7456152337346639	-1.430292	F	-1.885383	0.025958	-0.022838	-0.006104	-0.018042	-0.020843	0.008054	-1.032308	1.346265	-2.986675	-0.395034	-1.02351
cell_000204	donor_005	-0.11386288607047751	0.34163533057546003	-0.40895457744312064	-1.430292	F	-2.094546	0.004262	-0.022838	-0.006104	-0.018042	-0.020843	0.008054	0.742061	0.42773	0.519206	-0.617802	-0.516056
cell_000205	donor_005	-0.35128049703607017	0.13213105913061782	1.1111727911204474	-1.430292	F	0.237026	0.022422	-0.022838	-0.006104	-0.018042	-0.020843	0.008054	1.398673	-1.773912	0.790783	-0.02187	-0.96378
cell_000206	donor_005	-0.18079447584983238	0.8181456945474742	-1.8138548822487828	-1.430292	F	-1.034989	0.024054	-0.022838	-0.006104	-0.018042	-0.020843	0.008054	-0.988525	0.818703	0.621617	-0.475461	-0.15431
cell_000207	donor_005	-0.9792435628404665	-0.14009750198948537	2.0942179426629433	-1.430292	F	-2.516352	0.06779	-0.022838	-0.006104	-0.018042	-0.020843	0.008054	1.148458	1.573078	-0.255213	1.370188	1.497271
cell_000208	donor_006	0.5001869910213236	0.4458399803650243	-1.6145498183421265	-1.35966	F	1.254997	0.024186	-0.03273	0.004999	0.013925	-0.029271	0.021075	-0.771384	-0.560808	0.745767	-1.327214	-0.219809
cell_000209	donor_006	-0.47553467989739556	0.469416893912413	0.301533079672672	-1.35966	F	-0.069532	0.028131	-0.03273	0.004999	0.013925	-0.029271	0.021075	-0.080269	-3.024915	-0.618159	0.575582	-1.754234
cell_000210	donor_006	0.0604085765741897	0.8341761687440767	0.1129597820276262	-1.35966	F	-0.413867	0.012112	-0.03273	0.004999	0.013925	-0.029271	0.021075	0.382734	0.210284	1.844901	-1.270695	2.308602
cell_000211	donor_006	1.4667847630044664	-0.6003322778983055	-1.0659876354853925	-1.35966	F	-0.580143	0.020634	-0.03273	0.004999	0.013925	-0.029271	0.021075	-1.227025	2.377845	1.937727	-1.577479	0.760082
cell_000212	donor_006	0.3468228275609021	-1.4194807336768405	-1.8307593680293595	-1.35966	F	0.123203	0.0434	-0.03273	0.004999	0.013925	-0.029271	0.021075	-0.513728	-0.842941	-0.196472	-0.781604	-0.733903
cell_000213	donor_006	1.2896739043078556	-0.19417302087414665	-1.8745916489825274	-1.35966	F	0.737768	0.001343	-0.03273	0.004999	0.013925	-0.029271	0.021075	-1.011055	0.47533	1.452939	0.379987	-0.13822
cell_000214	donor_006	0.9943848883352365	1.6647760513530692	0.4382634607424788	-1.35966	F	0.041986	0.043126	-0.03273	0.004999	0.013925	-0.029271	0.021075	0.300161	-0.993511	0.63472	-1.366846	-1.845372
cell_000215	donor_006	-0.8880548855968305	0.7456685354225865	-1.2568735614058815	-1.35966	F	0.365597	0.040647	-0.03273	0.004999	0.013925	-0.029271	0.021075	-0.891846	0.481393	0.232754	-2.12935	-1.308278
cell_000216	donor_006	0.15075085048593945	0.5132813699971284	-1.4787696249723068	-1.35966	F	-0.800614	0.029805	-0.03273	0.004999	0.013925	-0.029271	0.021075	-0.439842	-0.62171	0.725924	0.768303	0.392001
cell_000217	donor_006	0.5857517000680553	-0.6315222052462042	-0.2866095153978389	-1.35966	F	0.658372	0.056079	-0.03273	0.004999	0.013925	-0.029271	0.021075	-0.255446	0.880892	1.095615	-0.470918	1.389374
cell_000218	donor_006	0.1694993291140843	0.7116887847924824	-0.45624405149399655	-1.35966	F	-0.253193	0.00639	-0.03273	0.004999	0.013925	-0.029271	0.021075	-0.277142	0.554274	2.0409	-0.300103	0.184528
